conversation_id_str,created_at,favorite_count,full_text,full_text_comments,stance,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,Unnamed: 16
"2,00E+34",Mon Dec 01 01:05:35 +0000 2025,0.0,@achehsultanate @anwaribrahim @AlJazeera @kemendagri @Gerindra @setkabgoid @KemensetnegRI Krrikkk..krikkk..lgi sembunyi di Goa-Goa Palestina.. @menlu,@achehsultanate @anwaribrahim @AlJazeera @kemendagri @Gerindra @setkabgoid @KemensetnegRI Krrikkk..krikkk..lgi sembunyi di Goa-Goa Palestina.. @menlu,,"2,00E+33",,gian_gians,in,,0.0,0.0,0.0,https://x.com/undefined/status/1995298196034371816,3185922878.0,,
"2,00E+32",Sun Nov 30 19:48:19 +0000 2025,0.0,Pakistan menolak tuntutan Israel dan tidak akan menggunakan Angkatan Daratnya untuk melucuti senjata Hamas Israel harus berhenti melanggar gencatan senjata. - Menlu Pakistan mengumumkan https://t.co/dCaImwc6JY,Pakistan menolak tuntutan Israel dan tidak akan menggunakan Angkatan Daratnya untuk melucuti senjata Hamas Israel harus berhenti melanggar gencatan senjata. - Menlu Pakistan mengumumkan https://t.co/dCaImwc6JY,,"2,00E+32",https://pbs.twimg.com/media/G7BwgcGWAAA5Z3V.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1995218351954759984,"1,81E+34",,
"2,00E+34",Sun Nov 30 19:27:12 +0000 2025,0.0,Pengunduran diri ajudan Zelensky Yermak hanyalah aksi PR lain dari Ukraina kata Kemenlu Rusia Juru bicara Kemenlu Rusia Maria Zakharova menyebut langkah itu sekadar gimmick politik. Ini hanya aksi PR. Rezim Kiev kembali membuang pemberat agar balon mereka tidak https://t.co/d1rrl7rjYs,Pengunduran diri ajudan Zelensky Yermak hanyalah aksi PR lain dari Ukraina kata Kemenlu Rusia Juru bicara Kemenlu Rusia Maria Zakharova menyebut langkah itu sekadar gimmick politik. Ini hanya aksi PR. Rezim Kiev kembali membuang pemberat agar balon mereka tidak https://t.co/d1rrl7rjYs,,"2,00E+34",https://pbs.twimg.com/media/G7BrqbXWcAEhnM0.jpg,,in,,0.0,0.0,1.0,https://x.com/undefined/status/1995213038450860385,"1,91E+34",,
"2,00E+34",Sun Nov 30 19:24:58 +0000 2025,0.0,Delegasi AS dan Ukraina gelar pembicaraan jelang pertemuan Witkoff dengan Putin pekan depan Menlu AS Marco Rubio utusan Trump Steve Witkoff dan penasihat Jared Kushner bertemu dengan delegasi Ukraina yang dipimpin Penasihat Keamanan Nasional Rustem Umerov. Menurut laporan https://t.co/nd3U330Tor,Delegasi AS dan Ukraina gelar pembicaraan jelang pertemuan Witkoff dengan Putin pekan depan Menlu AS Marco Rubio utusan Trump Steve Witkoff dan penasihat Jared Kushner bertemu dengan delegasi Ukraina yang dipimpin Penasihat Keamanan Nasional Rustem Umerov. Menurut laporan https://t.co/nd3U330Tor,,"2,00E+34",https://pbs.twimg.com/media/G7BrJndXwAAuz3b.jpg,,in,,1.0,0.0,1.0,https://x.com/undefined/status/1995212476409950676,"1,91E+34",,
"2,00E+34",Sun Nov 30 13:56:07 +0000 2025,0.0,nih dah masuk berita di luar negri. masih belom mau naikin status bencana nasional? harus disenggol gini baru gerak jalan kek anak pramuka @prabowo @kementan @kemenhut_ri @BPPK_Kemenlu?,nih dah masuk berita di luar negri. masih belom mau naikin status bencana nasional? harus disenggol gini baru gerak jalan kek anak pramuka @prabowo @kementan @kemenhut_ri @BPPK_Kemenlu?,,"2,00E+34",,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1995129720866996538,1364935178.0,,
"2,00E+33",Sun Nov 30 12:17:24 +0000 2025,0.0,Update informasi dari Kementerian Luar Negeri (Kemenlu) mengonfirmasi bertambahnya jumlah Pekerja Migran Indonesia (PMI) yang meninggal dunia akibat kebakaran besar di kompleks hunian Wang Fuk Court kawasan Tai Po Hong Kong... selengkapnya baca disini: https://t.co/g0TIRRKdwF https://t.co/IrEzglIDrU,Update informasi dari Kementerian Luar Negeri (Kemenlu) mengonfirmasi bertambahnya jumlah Pekerja Migran Indonesia (PMI) yang meninggal dunia akibat kebakaran besar di kompleks hunian Wang Fuk Court kawasan Tai Po Hong Kong... selengkapnya baca disini: https://t.co/g0TIRRKdwF https://t.co/IrEzglIDrU,,"2,00E+33",https://pbs.twimg.com/media/G7AI9lVa4AALlOa.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1995104875336876107,"1,98E+33",,
"2,00E+31",Sun Nov 30 11:45:27 +0000 2025,0.0,Ada yg tau au yg cheolnya kerja di kemenlu gasih...? Dia pa/sekrenya menter1 luar negeri gtt ada min9yu jg di kemenlu. Kl gasalah au jicheol dehhh,Ada yg tau au yg cheolnya kerja di kemenlu gasih...? Dia pa/sekrenya menter1 luar negeri gtt ada min9yu jg di kemenlu. Kl gasalah au jicheol dehhh,,"2,00E+31",,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1995096837943099823,"1,33E+34",,
"2,00E+33",Sun Nov 30 11:21:34 +0000 2025,0.0,@bp1732 Oiya saya lupaa susah emng ngobrol sama mafia Brazil sekaligus pejabat Kemenlu Mexico,@bp1732 Oiya saya lupaa susah emng ngobrol sama mafia Brazil sekaligus pejabat Kemenlu Mexico,,"2,00E+34",,bp1732,in,,0.0,1.0,0.0,https://x.com/undefined/status/1995090825840341264,2151019104.0,,
"2,00E+34",Sun Nov 30 08:22:01 +0000 2025,0.0,(5/9) Sebagian orang menduga pembatalan ini berkaitan dengan meningkatnya ketegangan hubungan Jepang China terutama setelah pernyataan PM Jepang Sanae Takaichi mengenai isu Taiwan yang memicu reaksi keras dari pihak China. https://t.co/8dRFCWmKyK,(5/9) Sebagian orang menduga pembatalan ini berkaitan dengan meningkatnya ketegangan hubungan Jepang China terutama setelah pernyataan PM Jepang Sanae Takaichi mengenai isu Taiwan yang memicu reaksi keras dari pihak China. https://t.co/8dRFCWmKyK,,"2,00E+34",,pondokvtuberid,in,,0.0,1.0,0.0,https://x.com/undefined/status/1995045640645304435,"1,27E+34",,
"2,00E+33",Sun Nov 30 08:19:28 +0000 2025,0.0,Jicheol deh KL gak salah mpreg. Cheol entah sekre/pa nya pak menteri kantornya di kemenlu,Jicheol deh KL gak salah mpreg. Cheol entah sekre/pa nya pak menteri kantornya di kemenlu,,"2,00E+33",,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1995044999415898173,"1,50E+34",,
"2,00E+34",Sun Nov 30 07:38:06 +0000 2025,0.0,Kunjungan Menlu Turki ke Iran Hakan Fidan Menteri Luar Negeri Turki akan melakukan kunjungan ke Iran besok hari Minggu. https://t.co/cJSo9qGNJ0,Kunjungan Menlu Turki ke Iran Hakan Fidan Menteri Luar Negeri Turki akan melakukan kunjungan ke Iran besok hari Minggu. https://t.co/cJSo9qGNJ0,,"2,00E+34",https://pbs.twimg.com/media/G6_JYSlWUAAE4hm.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1995034589560279406,"1,81E+34",,
"1,99E+34",Sat Nov 29 21:53:20 +0000 2025,0.0,emang kegiatan menlu nonstop gini ya? https://t.co/bDvIfIbAgR,emang kegiatan menlu nonstop gini ya? https://t.co/bDvIfIbAgR,,"1,99E+34",https://pbs.twimg.com/media/G69DhXWbkAQT4-F.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1994887425215402286,"1,94E+34",,
"1,99E+34",Sat Nov 29 18:33:30 +0000 2025,0.0,@Menlu_RI Saya seorang perempuan dari Gaza. Suami dan seluruh keluarga saya terbunuh. Saya selamat bersama putri saya yang masih kecil dan kami tidak punya siapa pun untuk mendukung kami. Tolong bantu kami. Saya mohon jangan abaikan saya. Dukunglah saya. Saya mohon demi Tuhan jangan ti,@Menlu_RI Saya seorang perempuan dari Gaza. Suami dan seluruh keluarga saya terbunuh. Saya selamat bersama putri saya yang masih kecil dan kami tidak punya siapa pun untuk mendukung kami. Tolong bantu kami. Saya mohon jangan abaikan saya. Dukunglah saya. Saya mohon demi Tuhan jangan ti,,"1,99E+34",,Menlu_RI,in,,0.0,0.0,0.0,https://x.com/undefined/status/1994837137817284864,"1,98E+34",,
"1,99E+34",Sat Nov 29 07:03:43 +0000 2025,0.0,Kemenlu ungkapkan ada 7 warga negara Indonesia yang jadi korban jiwa dari insiden kebakaran apartemen Wang Fuk Court di Tai Po Hong Kong yang terjadi Rabu 26 November. Berdasarkan hasil koordinasi dengan Hong Kong Police Force ke-7 WNI yang jadi korban meninggal dunia,Kemenlu ungkapkan ada 7 warga negara Indonesia yang jadi korban jiwa dari insiden kebakaran apartemen Wang Fuk Court di Tai Po Hong Kong yang terjadi Rabu 26 November. Berdasarkan hasil koordinasi dengan Hong Kong Police Force ke-7 WNI yang jadi korban meninggal dunia,,"1,99E+34",,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1994663547775664413,145121986.0,,
"1,99E+34",Sat Nov 29 04:03:32 +0000 2025,0.0,Gw BET Intel polri.. --- Orang waras mana yang nyerang Intel kemenlu sampe viral kalo bukan dari polri.. ---,Gw BET Intel polri.. --- Orang waras mana yang nyerang Intel kemenlu sampe viral kalo bukan dari polri.. ---,,"1,99E+34",,,in,,0.0,1.0,0.0,https://x.com/undefined/status/1994618203222544508,"1,51E+34",,
"1,99E+33",Sat Nov 29 03:41:03 +0000 2025,0.0,@Ayame_Hana tbh emang titik awal masyarakat hilang respect sama era wowo ini ya waktu menlu bu retno marsudi diganti sugiono itu jadi menteri aja ternyata ga harus punya gelar di bidang itu kok. asal masuk partai. ya makanya anies yang ga punya partai dijegal sana-sini,@Ayame_Hana tbh emang titik awal masyarakat hilang respect sama era wowo ini ya waktu menlu bu retno marsudi diganti sugiono itu jadi menteri aja ternyata ga harus punya gelar di bidang itu kok. asal masuk partai. ya makanya anies yang ga punya partai dijegal sana-sini,,"1,99E+34",,Ayame_Hana,in,,0.0,0.0,0.0,https://x.com/undefined/status/1994612547094548541,"1,43E+33",,
"1,99E+34",Sat Nov 29 00:45:38 +0000 2025,0.0,jadi ranah siapa kocakkk?? kemenlu??,jadi ranah siapa kocakkk?? kemenlu??,,"1,99E+34",,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1994568401738776590,"1,46E+33",,
"1,99E+34",Fri Nov 28 13:20:22 +0000 2025,0.0,@dinopattidjalal @Menlu_RI Perlindungan PMI/TKI LEGAL di Arab Saudi bobrok sekali sy korbannya yg telah ditelantarkan KJRI JEDDAH segitu sy sdh ngemis2 mohon2 minta perlindungan malah kongkalingkong dengan user Arab Saudi tempat sy bekerja. @Kemlu_RI @kemenp2mi @DPR_RI @KIPusat,@dinopattidjalal @Menlu_RI Perlindungan PMI/TKI LEGAL di Arab Saudi bobrok sekali sy korbannya yg telah ditelantarkan KJRI JEDDAH segitu sy sdh ngemis2 mohon2 minta perlindungan malah kongkalingkong dengan user Arab Saudi tempat sy bekerja. @Kemlu_RI @kemenp2mi @DPR_RI @KIPusat,,"1,99E+34",,dinopattidjalal,in,,0.0,0.0,0.0,https://x.com/undefined/status/1994395947611340815,"1,85E+33",,
"1,99E+34",Fri Nov 28 12:51:16 +0000 2025,0.0,@ARSIPAJA Gwe kira cerdas ternyata bloon bin dungu @Gerindra @fadlizon @prabowo @Menlu_RI @kehutana,@ARSIPAJA Gwe kira cerdas ternyata bloon bin dungu @Gerindra @fadlizon @prabowo @Menlu_RI @kehutana,,"1,99E+33",,ARSIPAJA,in,,0.0,0.0,0.0,https://x.com/undefined/status/1994388624352370965,"1,41E+34",,
"1,99E+34",Fri Nov 28 12:30:01 +0000 2025,0.0,Saat Ubah Tujuan ke Gedung Kemlu Diplomat Arya Disebut Ketakutan #beritanasional #kemenlu #polda #beritaterkini https://t.co/S9XebcLR0k https://t.co/6taIjyJ2Yg,Saat Ubah Tujuan ke Gedung Kemlu Diplomat Arya Disebut Ketakutan #beritanasional #kemenlu #polda #beritaterkini https://t.co/S9XebcLR0k https://t.co/6taIjyJ2Yg,,"1,99E+34",https://pbs.twimg.com/media/G6z87xGbEAAijC_.png,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1994383275473637718,"1,77E+34",,
"1,99E+33",Fri Nov 28 11:10:38 +0000 2025,0.0,Penempatan sistem senjata ofensif Jepang di wilayah pulau-pulau perbatasan mengganggu keamanan dan stabilitas regional serta menimbulkan ancaman serius bagi negara-negara tetangga tutur Jubir Kemenlu Rusia Maria Zakharova pada Kamis (27/11). Selengkapnya https://t.co/RBxCVKM0VA https://t.co/pk93q6ip6t,Penempatan sistem senjata ofensif Jepang di wilayah pulau-pulau perbatasan mengganggu keamanan dan stabilitas regional serta menimbulkan ancaman serius bagi negara-negara tetangga tutur Jubir Kemenlu Rusia Maria Zakharova pada Kamis (27/11). Selengkapnya https://t.co/RBxCVKM0VA https://t.co/pk93q6ip6t,,"1,99E+33",https://pbs.twimg.com/media/G61mhAtb0AA_fVM.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1994363296678588819,3271146871.0,,
"1,99E+34",Wed Nov 26 23:09:10 +0000 2025,0.0,Adakah klarifikasi resmi.???? @Menlu_RI @Puspen_TNI @ListyoSigitP Di ruang X Antara HOAX dan FAKTA,Adakah klarifikasi resmi.???? @Menlu_RI @Puspen_TNI @ListyoSigitP Di ruang X Antara HOAX dan FAKTA,,"1,99E+34",,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1993819347501109433,"1,34E+34",,
"1,99E+34",Wed Nov 26 20:22:20 +0000 2025,0.0,Terbaca bhw adanya wamen sebanyak itu sebagiannya diperuntukan ke wapres begitukah dear mr president @prabowo @sjafriesjams @bang_dasco @fadlizon @SudaryonoSudar mengingat sewaktu ke afsel kemarin jg bersama wamenlu bukan menlu. @suaramerdeka @suaramerdeka @msaid_didu @ReflyHZ https://t.co/PSIjB8YWjx,Terbaca bhw adanya wamen sebanyak itu sebagiannya diperuntukan ke wapres begitukah dear mr president @prabowo @sjafriesjams @bang_dasco @fadlizon @SudaryonoSudar mengingat sewaktu ke afsel kemarin jg bersama wamenlu bukan menlu. @suaramerdeka @suaramerdeka @msaid_didu @ReflyHZ https://t.co/PSIjB8YWjx,,"1,99E+34",https://pbs.twimg.com/media/G6tRSLLW0AAISOv.jpg,,in,,0.0,1.0,0.0,https://x.com/undefined/status/1993777361179828431,"1,44E+33",,
"1,99E+34",Wed Nov 26 14:47:04 +0000 2025,0.0,@PreciosaKanti @ferdinand_mpu @detikcom @KPK_RI bukan @KejaksaanRI kan pak @prabowo? Jadi masih di dalami sampai Rakyat lupa akan kejahatan ini Setuju @__AnakKolong @anwaribrahim @KingSalman @MOISaudiArabia @Menlu_RI @muhammadiyah @gusmusgusmu @ganjarpranowo @mohmahfudmd @gusmusgusmu? Tambang bekas saja diembat! https://t.co/QJ3Npu1hRV,@PreciosaKanti @ferdinand_mpu @detikcom @KPK_RI bukan @KejaksaanRI kan pak @prabowo? Jadi masih di dalami sampai Rakyat lupa akan kejahatan ini Setuju @__AnakKolong @anwaribrahim @KingSalman @MOISaudiArabia @Menlu_RI @muhammadiyah @gusmusgusmu @ganjarpranowo @mohmahfudmd @gusmusgusmu? Tambang bekas saja diembat! https://t.co/QJ3Npu1hRV,,"1,99E+32",https://pbs.twimg.com/media/G6sFNdybsAE6dtm.jpg,PreciosaKanti,in,,0.0,0.0,0.0,https://x.com/undefined/status/1993692991849119765,"1,75E+34",,
"1,99E+34",Wed Nov 26 13:28:51 +0000 2025,0.0,Guru Hebat Indonesia Kuat' Masih Slogan: Ironi Guru Perbatasan Digaji Rp300 Ribu per Triwulan Peluang ASN Justru Ditutup Pemerintah! https://t.co/7i2SfYXVY2 @PSubianto @Menkeu @Menlu_RI @raiii________ #guruperbatasan #menteripendidikan #menterikeuangan #BKN,Guru Hebat Indonesia Kuat' Masih Slogan: Ironi Guru Perbatasan Digaji Rp300 Ribu per Triwulan Peluang ASN Justru Ditutup Pemerintah! https://t.co/7i2SfYXVY2 @PSubianto @Menkeu @Menlu_RI @raiii________ #guruperbatasan #menteripendidikan #menterikeuangan #BKN,,"1,99E+34",,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1993673306411880726,"1,58E+34",,
"1,99E+33",Wed Nov 26 09:45:18 +0000 2025,0.0,[3/6] Bagaimana dengan Rusia? Menlu Rusia Lavrov menuturkan Rusia akan mengkaji proposal Barat apakah sesuai dengan semangat kesepakatan antara Putin &amp; Trump di Alaska. Sampai saat ini Moskow juga belum secara resmi menerima rencana perdamaian AS meskipun ada draft tidak https://t.co/l1wOJzGfaR,[3/6] Bagaimana dengan Rusia? Menlu Rusia Lavrov menuturkan Rusia akan mengkaji proposal Barat apakah sesuai dengan semangat kesepakatan antara Putin &amp; Trump di Alaska. Sampai saat ini Moskow juga belum secara resmi menerima rencana perdamaian AS meskipun ada draft tidak https://t.co/l1wOJzGfaR,,"1,99E+34",https://pbs.twimg.com/media/G6q9sH-WkAAygyt.jpg,SputnikIndo,in,,0.0,1.0,0.0,https://x.com/undefined/status/1993617047847051401,"1,91E+34",,
"1,99E+34",Wed Nov 26 07:13:31 +0000 2025,0.0,Gak minat jd PNS tp klo kemenlu bisa dikomunikasikan masalah nye jurusan gue dftar jd kandidatnya kemenlu aja gabisa gimana mo jd staff nya klo dftar test kuota jurusan gabisa,Gak minat jd PNS tp klo kemenlu bisa dikomunikasikan masalah nye jurusan gue dftar jd kandidatnya kemenlu aja gabisa gimana mo jd staff nya klo dftar test kuota jurusan gabisa,,"1,99E+34",,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1993578851897909348,148969058.0,,
"1,99E+34",Wed Nov 26 05:29:53 +0000 2025,0.0,Menlu China menilai pernyataan PM Jepang sudah melewati batas memicu ketegangan baru di Asia Timur. https://t.co/sKHNvKGMNF ⠀ #NarayaPost #China #Jepang #Geopolitik #AsiaTimur #IsuGlobal #Diplomasi #BeritaTerkini #IndonesiaUpdate https://t.co/YCHuU2dFAV,Menlu China menilai pernyataan PM Jepang sudah melewati batas memicu ketegangan baru di Asia Timur. https://t.co/sKHNvKGMNF ⠀ #NarayaPost #China #Jepang #Geopolitik #AsiaTimur #IsuGlobal #Diplomasi #BeritaTerkini #IndonesiaUpdate https://t.co/YCHuU2dFAV,,"1,99E+34",https://pbs.twimg.com/media/G6qFrnza4AAnjv3.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1993552771719872564,94275877.0,,
"1,99E+34",Wed Nov 26 05:29:44 +0000 2025,0.0,Menlu China menilai pernyataan PM Jepang sudah melewati batas memicu ketegangan baru di Asia Timur. https://t.co/sKHNvKGMNF ⠀ #NarayaPost #China #Jepang #Geopolitik #AsiaTimur #IsuGlobal #Diplomasi #BeritaTerkini #IndonesiaUpdate https://t.co/GLzGwe7YXg,Menlu China menilai pernyataan PM Jepang sudah melewati batas memicu ketegangan baru di Asia Timur. https://t.co/sKHNvKGMNF ⠀ #NarayaPost #China #Jepang #Geopolitik #AsiaTimur #IsuGlobal #Diplomasi #BeritaTerkini #IndonesiaUpdate https://t.co/GLzGwe7YXg,,"1,99E+34",https://pbs.twimg.com/media/G6qFpVDbwAQGUZH.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1993552732347842803,94275877.0,,
"1,99E+34",Wed Nov 26 04:16:08 +0000 2025,0.0,@kompascom @prabowo @Kemlu_RI @Menlu_RI @Gerindra @bang_dasco Ini warganya loh..,@kompascom @prabowo @Kemlu_RI @Menlu_RI @Gerindra @bang_dasco Ini warganya loh..,,"1,99E+33",,kompascom,in,,0.0,0.0,0.0,https://x.com/undefined/status/1993534210100081027,"8,17E+32",,
"1,99E+34",Wed Nov 26 04:01:43 +0000 2025,0.0,@horastondi03 @__AnakKolong @yusuf_dumdum @ferdinand_mpu @POTUS @anwaribrahim @GunRomli @elonmusk @didilionrich @LexWu_13 @prabowo @puanmaharani_ri @SianiparRismon @aniesbaswedan @jokowi @xcintakiehlx @bangherwin @ganjarpranowo @pramonoanung @dinopattidjalal @Menlu_RI @LPDP_RI @UGMYogyakarta @msaid_didu @chicohakim @akbarfaizal68 @takaichi_sanae Baper aje lo jd orgmakanya klian ga bisa jd pemimpin.....baperan,@horastondi03 @__AnakKolong @yusuf_dumdum @ferdinand_mpu @POTUS @anwaribrahim @GunRomli @elonmusk @didilionrich @LexWu_13 @prabowo @puanmaharani_ri @SianiparRismon @aniesbaswedan @jokowi @xcintakiehlx @bangherwin @ganjarpranowo @pramonoanung @dinopattidjalal @Menlu_RI @LPDP_RI @UGMYogyakarta @msaid_didu @chicohakim @akbarfaizal68 @takaichi_sanae Baper aje lo jd orgmakanya klian ga bisa jd pemimpin.....baperan,,"1,99E+34",,horastondi03,in,,0.0,0.0,0.0,https://x.com/undefined/status/1993530583205789787,171505851.0,,
"1,99E+34",Wed Nov 26 03:30:45 +0000 2025,0.0,@kompascom MenLu ngapain aja ni?,@kompascom MenLu ngapain aja ni?,,"1,99E+32",,kompascom,in,,0.0,0.0,0.0,https://x.com/undefined/status/1993522791350780167,73122849.0,,
"1,99E+34",Wed Nov 26 01:39:24 +0000 2025,0.0,@WagimanDeep212_ kalo mau diusut itu di era kepemimpinan siapa? yg pasti terlibat PRESIDEN KEMENHAN KEMENLU KEMENDAGRI KEMENSOS KEMENAKER KEMENHUB.,@WagimanDeep212_ kalo mau diusut itu di era kepemimpinan siapa? yg pasti terlibat PRESIDEN KEMENHAN KEMENLU KEMENDAGRI KEMENSOS KEMENAKER KEMENHUB.,,"1,99E+34",,WagimanDeep212_,in,,0.0,0.0,0.0,https://x.com/undefined/status/1993494766974308437,"1,77E+33",,
"1,99E+34",Wed Nov 26 01:14:01 +0000 2025,0.0,@BadegaParang @kompascom @prabowo @Kemlu_RI @Menlu_RI Jadi Warga Palestina aja.. Sangat Pasti akan di Hargai Banget Sama Pemerintahan RI.. dibikinin RS Dikasih Pulau Dikasih Bantuan hidup dikasih segalanya.. mo kawin ya di kawinin.. klo nhaku jadi WNI justru malah di Peras Sama Penjahat Yang Jadi Pejabat..,@BadegaParang @kompascom @prabowo @Kemlu_RI @Menlu_RI Jadi Warga Palestina aja.. Sangat Pasti akan di Hargai Banget Sama Pemerintahan RI.. dibikinin RS Dikasih Pulau Dikasih Bantuan hidup dikasih segalanya.. mo kawin ya di kawinin.. klo nhaku jadi WNI justru malah di Peras Sama Penjahat Yang Jadi Pejabat..,,"1,99E+33",,BadegaParang,in,,0.0,0.0,0.0,https://x.com/undefined/status/1993488379842118155,"1,85E+34",,
"1,99E+34",Wed Nov 26 01:14:00 +0000 2025,0.0,kalo semua harus di usut berarti KEMENHAN KEMENHUB KEMENLU KEMENSOS KEMENAKER dan KEMENDAGRI waktu itu juga ada kemungkinan terlibat. masa kecolongan kan nggak mungkin..,kalo semua harus di usut berarti KEMENHAN KEMENHUB KEMENLU KEMENSOS KEMENAKER dan KEMENDAGRI waktu itu juga ada kemungkinan terlibat. masa kecolongan kan nggak mungkin..,,"1,99E+34",,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1993488373756182877,"1,77E+33",,
"1,99E+34",Tue Nov 25 12:31:42 +0000 2025,0.0,@SantiaFerna @arumanjani_ @vaposeight BTW xi jinping putin englishnya juga starter pack juga? Kalo misal Menlu yg dulu pidato englisnya dikritik itu benar. Gw yakin loe kalo gibran jelek englishnya juga loe kritik. Bagus englishnya dibilang basic . Intinya loe g suka titik,@SantiaFerna @arumanjani_ @vaposeight BTW xi jinping putin englishnya juga starter pack juga? Kalo misal Menlu yg dulu pidato englisnya dikritik itu benar. Gw yakin loe kalo gibran jelek englishnya juga loe kritik. Bagus englishnya dibilang basic . Intinya loe g suka titik,,"1,99E+33",,SantiaFerna,in,,0.0,1.0,0.0,https://x.com/undefined/status/1993296537213091922,3269754030.0,,
"1,99E+34",Tue Nov 25 09:24:55 +0000 2025,0.0,@CakKhum Seharusnya didampingi Menlu yg menjadi protokoler kemana Presiden / Wakil Presiden seharusnya berbincang dan bertegur sapa untuk mencapai perjanjian antar negara yg saling menguntungkan.,@CakKhum Seharusnya didampingi Menlu yg menjadi protokoler kemana Presiden / Wakil Presiden seharusnya berbincang dan bertegur sapa untuk mencapai perjanjian antar negara yg saling menguntungkan.,,"1,99E+33",,CakKhum,in,,0.0,0.0,0.0,https://x.com/undefined/status/1993249530008236109,76622634.0,,
"1,99E+34",Tue Nov 25 07:34:19 +0000 2025,0.0,Ini beneran ada @Puspen_TNI @prabowo @ditjen_imigrasi @Menlu_RI @Yusrilihza_Mhd ??? CC @KPK_RI @officialMKRI @MahkamahAgung @tempodotco @NarasiNewsroom https://t.co/0DfcZjaQ04,Ini beneran ada @Puspen_TNI @prabowo @ditjen_imigrasi @Menlu_RI @Yusrilihza_Mhd ??? CC @KPK_RI @officialMKRI @MahkamahAgung @tempodotco @NarasiNewsroom https://t.co/0DfcZjaQ04,,"1,99E+34",https://pbs.twimg.com/ext_tw_video_thumb/1993221651782418437/pu/img/QQ8wPDnMx4c-Ero3.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1993221696204181760,630710364.0,,
"1,99E+34",Tue Nov 25 07:05:09 +0000 2025,0.0,@majortomtospace @kecoatrbang @Suryarizkys @H_Epsi_L @GNFI Heran bgt gk sih? Paspor kita lemah dihujat nih pemerintah dan Kemenlu gobloklah gk kerja lah. Giliran mrk kerja bener ada progres perbaikan diplomasi diperkuat segala macam biar makin kuat dibilang apa urgensinya? Buat koruptor liat macan tutul katanya. Heran bgt,@majortomtospace @kecoatrbang @Suryarizkys @H_Epsi_L @GNFI Heran bgt gk sih? Paspor kita lemah dihujat nih pemerintah dan Kemenlu gobloklah gk kerja lah. Giliran mrk kerja bener ada progres perbaikan diplomasi diperkuat segala macam biar makin kuat dibilang apa urgensinya? Buat koruptor liat macan tutul katanya. Heran bgt,,"1,99E+33",,majortomtospace,in,,0.0,0.0,0.0,https://x.com/undefined/status/1993214355899637988,"1,64E+34",,
"1,99E+34",Tue Nov 25 06:30:32 +0000 2025,0.0,kasus @ridwankamil @KhofifahIP @YaqutCQoumas di @KPK_RI sudah sampai dimana pak @prabowo? Bebas? Ada yang tahu hasilnya dear @__AnakKolong @anwaribrahim @POTUS @KingSalman @mohmahfudmd @RayDalio @Pontifex @takaichi_sanae @puanmaharani_ri @LexWu_13 @AlboMP @Menlu_RI @jokowi? https://t.co/FIzc1iknbr,kasus @ridwankamil @KhofifahIP @YaqutCQoumas di @KPK_RI sudah sampai dimana pak @prabowo? Bebas? Ada yang tahu hasilnya dear @__AnakKolong @anwaribrahim @POTUS @KingSalman @mohmahfudmd @RayDalio @Pontifex @takaichi_sanae @puanmaharani_ri @LexWu_13 @AlboMP @Menlu_RI @jokowi? https://t.co/FIzc1iknbr,,"1,99E+34",https://pbs.twimg.com/media/G6lJ9p4a8AAE7C-.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1993205643386536390,"1,75E+34",,
